Genome	eCruises_2018-2021_MAGs_1903buk1_0m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903buk1_0m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903buk2_0m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903buk2_0m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903buk3_0m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903buk3_0m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903buk4_0m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903buk4_0m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903_buk5-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903_buk5-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903_buk6-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903_buk6-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c111_100m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c111_100m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c111_100m-3-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c111_10m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c111_10m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c111_5m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c111_5m-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c114_100m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c114_100m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c114_100m-3-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c114_10m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c114_10m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c114_5m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c114_5m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c117_100m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c117_100m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c117_100m-3-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c117_50m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c117_50m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c117_5m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c117_5m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c118_100m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c118_100m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c118_100m-3-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c118_23m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c118_23m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c118_5m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c118_5m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c119_100m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c119_100m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c119_100m-3-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c119_11m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c119_11m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c119_5m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c122_100m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c122_100m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c122_100m-3-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c122_28m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c122_28m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c122_5m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c122_5m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c123_10m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c123_10m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c123_5m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c123_5m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c123_70m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c123_70m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c123_70m-3-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c124_100m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c124_100m-3-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c124_15m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c124_15m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c124_5m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c124_5m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c126_100m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c126_100m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c126_100m-3-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c126_45m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c126_45m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c126_5m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c126_5m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c127_100m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c127_100m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c127_100m-3-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c127_5m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c127_5m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c127_7m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c127_7m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c129_100m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c129_100m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c129_100m-3-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c129_26m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c129_26m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c129_5m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c129_5m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c134_12m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c144_13m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c144_13m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c144_5m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c144_5m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c144_60m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c144_60m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_1903c144_60m-3-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c107_10m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c107_10m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c107_5m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c107_5m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c107_75m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c107_75m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c107_75m-3-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c135_13m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c135_13m-3-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c135_5m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c135_5m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c135_70m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c135_70m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c135_70m-3-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c138_100m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c138_100m-2-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c138_100m-3-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c138_12m-1-sorted Relative Abundance (%)	eCruises_2018-2021_MAGs_Las19c138_27m-1-sorted Relative Abundance (%)
S25C156-Lasker2021	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014209008	0.02068283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	NaN
S25C3020-Flyer2018	NaN	0	0	0	0	0	0	0	0.08172912	0.06830446	0.07692863	0.09171534	0.042294905	0.048967622	0.049166244	0.03268376	0.03386542	0.025647195	0.02794677	0.08090046	0.0734972	0.069803104	0	0	0	0	0.067716956	0.10422282	0.06698613	0.0672879	0.04338628	0	0	0.071128234	0.08894264	0.07965849	0	0	0	0	0.067255855	0.06980441	0.040214106	0	0	0	0.044327714	0.051465757	0.050156068	0.033649694	0.058227576	0.048452828	0.04298726	0.018497398	0	0	0.022154948	0.044302765	0.041016225	0.044977564	0.054492947	0.06129948	0.031342637	0	0.026981609	0.022198705	0.032984134	0.023358267	0.024626799	0.049291223	0.04220639	0.03912764	0.03735632	0.04268923	0.052399606	0.041882318	0.025014844	0.032336995	0	0	0.035670206	0.036596023	0.042854905	0.07065362	0.05219147	0.06458467	0.030912325	0.25232738	0.17474122	0.053380534	0.069187894	0.06265224	0.042772453	0.0389785	0.046033453	0.02818468	0.052734904	0.025523659	0.031031575	0.04181629	0.04706736	0.044921715	0.076499835	0.19699703	0.03876255	0	0.06747453	0.08509982	0.066042766	0.04932706	0.041092645	NaN	0.087374695	NaN
S25C590-Lasker2018	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027383119	0.025114233	0.026839461	0.027467303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005777296	0	0.016721971	0.021597851	0	0	0.017004149	0	0	0.016906532	0	0	0	0	0	0	0	0.0152662685	0.018048998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010213849	0.011711649	0	0	0	0	0	0	0	0	0	0	0	0.00898998	0	0	0	0	0	0	0	0.01409816	0.017720442	0.016269622	0	0	NaN	0	NaN
S25C809-Flyer2018	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01579953	0.016898714	0.015464416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038897138	0	0	0	0	0	0	0	0	0	0	0	0.008321667	0	0	0	0	0	0	0	0	0	0	0	NaN	0	NaN
S25C812-Flyer2018	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01310461	0.014543321	0.014272657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010506211	0.012114293	0	0	0	0	0	0	0	0	0.020363115	0	0	0	0	0	0	0	0	0	0	0	0	0.022382556	0.019545551	0	0	0.10179305	0	0	0.011875058	0.011787792	0	0	0	0.017168883	0.021132613	0.012286478	0.01644695	0.011999821	0	0.012994942	0	0	0	0	0	0	0	0	0	NaN	0	NaN
S26C155-Flyer2018	NaN	0	0	0	0	0	0	0	0	0	0	0	0.47178262	0.854317	0.9045427	0	0	0	0	0.45409125	0.49660236	0.6134088	0	0	0	0	0.97602785	0.9994569	0.9521484	0	0	0	0	0.4027951	0.41578895	0.5301383	0	0	0	0	0.58358556	0.5912988	0.19210993	0	0	0	0.92420024	0.47318104	1.0195225	0	0	0	0	0.031052409	0.030616678	0.025966134	0.030818773	0.20767663	0.0953609	0.097327866	0.5971808	0.6430093	0.03392943	0.03326427	0.014254708	0.013856142	0.18176472	0.5579269	0.38361832	0	0	0	0	0.88443613	0.32164207	0.8598564	0	0	0	0	0.61677533	0.7109802	0.78279305	0	0	0	0	0.018378463	0	0	0	0	0.27941397	0.24204096	0.21187733	0.025566915	0.06082749	0.021835567	0.06426057	0.38317478	0.756224	0.3115159	0	0	0	0	0.17382364	0.3525917	0.33133185	0.5119782	0.46778938	NaN	0	NaN
S26C165-Flyer2018	NaN	0	0	0	0	0	0	0	0	0	0	0	0.13632905	0.13641354	0.16339585	0	0	0	0	0.13038462	0.12191503	0.13493365	0	0	0	0	0.19186102	0.23167233	0.21262224	0	0	0	0	0.15634628	0.1444654	0.17073129	0	0	0	0	0.13299687	0.12936325	0.062438246	0	0	0	0.1548697	0.1382469	0.16708772	0	0	0	0	0	0	0	0	0.027434135	0.02296962	0.0224742	0.113545805	0.13559622	0	0	0	0	0.071952224	0.09125386	0.098300636	0	0	0	0	0.19064608	0.11406347	0.18655053	0	0	0	0	0.15168701	0.13705927	0.13197927	0	0	0	0	0.026765168	0	0	0	0	0.0807117	0.07182065	0.059300918	0	0	0	0.018561957	0.13597482	0.15663122	0.099678144	0	0	0	0	0.064705625	0.10698865	0.09526115	0.20083153	0.20156188	NaN	0	NaN
S26C294-Lasker2021	NaN	0	0	0	0	0	0	0	0.1742899	0.17188767	0.014553085	0	0	0	0	0.045074042	0.045570333	0.045149554	0.053328395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0793578	0	0.09528997	0.10343424	0	0	0	0	0	0	0	0	0	0.12672313	0.22931021	0.13392003	0.11169539	0	0	0	0	0	0	0	0	0	0	0	0.019650253	0.021888373	0	0	0	0.051299807	0.05367785	0.13256104	0.10879687	0	0	0	0.03076848	0.02778375	0	0	0	0	0	0.07508572	0.083461724	0.058963083	0.07438164	0.028354358	0	0	0.009101817	0.01020422	0	0	0	0	0	0	0	0	0	0	0.026268665	0	0.021723894	0.013894555	0	0	0	0	0	NaN	0	NaN
S26C304-Lasker2018	NaN	0	0	0.2011159	0	0	0	0	0.055976372	0.07707802	0.032780766	0	0.016899657	0	0	0.053120755	0.024089063	0.063672364	0.0390769	0	0	0	0	0	0	0	0	0	0	0.046159178	0.028468022	0.047152385	0	0	0	0	0.1488992	0.1922265	0.17113103	0.15516737	0	0	0	0	0	0	0	0	0	0.054732043	0	0	0.055673487	0	0	0	0	0	0	0	0	0	0	0	0.014340632	0.023702336	0	0	0	0	0	0	0.040043138	0	0.011379832	0	0	0	0	0	0	0	0	0.13331027	0.0227887	0.037857156	0	0.21389446	0	0.053930603	0.061199076	0.06161522	0	0.021726022	0.018669477	0.074585244	0.027185267	0.07878009	0.064414576	0.0250746	0	0.019784473	0	0	0	0.019587714	0.029453972	0.016477074	0.01797584	0	0	NaN	0.11425229	NaN
S26C590-Lasker2018	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029148685	0.028664002	0.028809248	0.032109696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063067363	0	0.018821094	0.024294911	0	0	0.019336788	0	0	0.018056046	0	0	0	0	0	0	0	0.016339436	0.018450912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011965663	0.012647977	0	0	0	0	0	0	0	0	0	0	0	0.01026673	0	0	0	0	0	0	0	0.015615875	0.020074565	0.018032141	0	0	NaN	0	NaN
S26C79-Lasker2021	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014519092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	NaN
S26C81-Lasker2018	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	NaN
S27C136-Lasker2021	NaN	0	0	0	0	0	0	0	0	0	0	0	0.119403265	0.12404766	0.14297722	0	0	0	0	0.081046745	0.07619036	0.08288401	0	0	0	0	0.20723373	0.19875321	0.23588574	0	0	0	0	0.17406657	0.16980548	0.19045019	0	0	0	0	0.058894772	0.05681335	0.027592525	0	0	0	0.16434997	0.15341258	0.17334893	0	0	0	0	0	0	0	0	0.023001028	0.01977123	0.018005107	0.068832	0.08392412	0	0	0	0	0.104107104	0.11967203	0.137222	0.043204073	0.05078947	0	0	0.12362999	0.08164615	0.1257792	0	0	0	0	0.1540066	0.14223622	0.1318976	0	0	0	0	0.09843061	0	0	0	0	0.042825885	0.036762018	0.035921954	0	0	0	0.025580069	0.17004713	0.18143907	0.12752931	0	0	0	0	0.034730535	0.05314591	0.050799504	0.17095928	0.17797822	NaN	0	NaN
S27C165-Flyer2018	NaN	0	0	0	0	0	0	0	0	0	0	0	0.13873401	0.1412588	0.16727756	0	0	0	0	0.13779122	0.12552035	0.13673097	0	0	0	0	0.19755432	0.23923586	0.21724008	0	0	0	0	0.16380061	0.14917031	0.1781733	0	0	0	0	0.13692407	0.13219951	0.065591134	0	0	0	0.16277812	0.14236078	0.17361851	0	0	0	0	0	0	0	0	0.02873623	0.023273883	0.021710588	0.116851516	0.13706607	0	0	0	0	0.072752394	0.09290472	0.100728944	0	0	0	0	0.19921087	0.11562158	0.19130628	0	0	0	0	0.15491714	0.14393526	0.13764867	0	0	0	0	0.026134027	0	0	0	0	0.081620716	0.07410427	0.0590284	0	0	0	0.017769355	0.13960275	0.16011228	0.09910205	0	0	0	0	0.0668935	0.1069808	0.09640174	0.20036009	0.20186524	NaN	0	NaN
S27C1729-Lasker2018	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	NaN
S27C31-Lasker2018	NaN	0	0	0	0	0	0	0	0	0	0.01797938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019907385	0.043048237	0.036994394	0	0	0	0.018236428	0.017585233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	NaN
S27C450-Lasker2021	NaN	0	0	0.32861924	0	0	0	0	0	0	0.39778513	0.5166269	0	0	0	0.090340085	0.034201868	0.14599898	0.076187454	0	0	0	0.31295496	0.26441425	0	0	0	0	0	0.17381442	0.1056498	0.08595324	0	0	0	0	0.15058039	0.21191199	0.18034062	0.16483772	0	0	0.03547658	0.293934	0.16685121	0.11398776	0	0	0	0.09806762	0	0	0.03527657	0	0	0.026622936	0	0	0.027464809	0.04850104	0	0	0.091299914	0.069360994	0.043668825	0.07720134	0	0	0	0	0	0	0.029207645	0	0	0	0.07497569	0.11830225	0.21700317	0.23893386	0	0	0	0.07371033	0	0.1430689	0.021614565	0.07565331	0.19082311	0.62892693	0.43097785	0.4519669	0.022599358	0.03652537	0.03909276	0.32679588	0.07708125	0.466359	0.2486857	0.01838327	0	0.021910418	0.10062133	0	0.14040616	0.26485792	0.08896478	0.038647544	0.061082557	0	0	NaN	0.45120698	NaN
S27C644-Lasker2021	NaN	0	0	0	0	0	0	0	0	0	0	0	0.079375155	0.08519434	0.10152599	0	0	0	0	0.058402456	0.056381308	0.061336067	0	0	0	0	0.10106414	0.08979477	0.124481864	0	0	0	0	0.080925316	0.076300204	0.093255855	0	0	0	0	0.057084635	0.056422643	0.027607052	0	0	0	0.11990446	0.11502375	0.12980613	0	0	0	0	0	0	0	0	0.022242866	0.018998493	0.018036224	0.070058204	0.086400904	0	0	0	0	0.06751296	0.077641174	0.08599191	0	0	0	0	0.1400245	0.09368869	0.14094512	0	0	0	0	0.11998017	0.11271401	0.10557583	0	0	0	0	0	0	0	0	0	0.06467426	0.058653034	0.052150305	0	0	0	0.014546883	0.100618295	0.106143504	0.07039806	0	0	0	0	0.04623937	0.0740101	0.07040215	0.13167995	0.13625179	NaN	0	NaN
S27C670-Lasker2018	NaN	0	0	0.27771392	0.22781578	0	0	0	0.043175608	0.035670552	0.27062744	0.33398947	0	0	0	0.035197165	0.027475314	0.04544238	0.032556307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023482071	0	0	0	0	0	0	0	0	0	0	0	0.018410295	0.029006558	0	0	0	0	0	0	0.018196728	0	0	0	0.19590794	0.20777781	0.08725148	0.09570113	0	0	0	0.05640929	0.020042703	0.27733287	0.11149428	0	0	0.047925636	0.092895254	0.083451845	0	0	0	0	0	0	0	0	0	0	0.11473777	0.19064075	0.1662429	0.11976971	0	0	0	0	0	NaN	0.17780733	NaN
S27C968-Lasker2018	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	NaN
S28C156-Lasker2021	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023451563	0.024513487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	NaN
S28C165-Flyer2018	NaN	0	0	0	0	0	0	0	0	0	0	0	0.13734831	0.13075739	0.16036844	0	0	0	0	0.12725724	0.120047405	0.13133545	0	0	0	0	0.1854969	0.22896524	0.2054021	0	0	0	0	0.15827534	0.14060865	0.16910215	0	0	0	0	0.12829232	0.12242816	0.05965935	0	0	0	0.15321884	0.13463181	0.16072737	0	0	0	0	0	0	0	0	0.027191587	0.020942023	0.022002136	0.11145934	0.13225318	0	0	0	0	0.06900584	0.08773012	0.09457843	0	0	0	0	0.1855908	0.11009745	0.18460391	0	0	0	0	0.14604954	0.13369562	0.1314099	0	0	0	0	0.025953969	0	0	0	0	0.07713729	0.070134655	0.05773643	0	0	0	0.017849756	0.13412935	0.14946936	0.09521964	0	0	0	0	0.06420899	0.10435309	0.09328142	0.19558924	0.1986391	NaN	0	NaN
S28C271-Lasker2021	NaN	0	0	0.086552486	0	0	0	0	0.36511642	0.35957158	0.0740848	0.041487075	0	0	0	0.08480488	0.09004657	0.080875635	0.09397287	0	0	0	0	0	0	0	0	0.006744061	0	0.05340761	0.04898328	0.058105852	0	0	0	0.010100855	0.20622778	0.2020706	0.2417162	0.2629336	0	0	0.041316822	0	0.049149487	0.04359324	0	0	0	0.11903886	0.23836166	0.32971868	0.24023175	0.029100196	0.026172293	0.025247807	0.02895649	0.036436602	0.04515973	0.04339922	0.009047937	0.011223706	0.038190987	0.029938312	0.057993975	0.056832958	0	0	0	0.1826548	0.1830388	0.32475775	0.24572274	0	0	0	0.10194122	0.100184865	0.03677661	0.0384069	0	0	0	0.19663258	0.21084253	0.19860491	0.23734584	0.08195917	0.09729413	0.036143415	0.08050012	0.07675849	0	0	0	0.041910954	0.059800163	0.031584635	0.044419877	0.008225986	0	0	0.06641069	0	0.062009655	0.04149661	0	0	0	0	0	NaN	0.049331903	NaN
S28C294-Lasker2021	NaN	0	0	0	0	0	0	0	0.26254246	0.27298823	0.021636149	0	0	0	0	0.06805814	0.07390676	0.07235478	0.084811345	0	0	0	0	0	0	0	0	0	0	0	0	0.035944838	0	0	0	0	0.12767647	0.11224901	0.14673775	0.14696626	0	0	0	0	0	0	0	0	0	0.20759271	0.3355779	0.19532162	0.16955857	0	0	0	0	0	0	0	0	0	0	0	0.029466208	0.032755967	0	0	0	0.07456273	0.07740665	0.19218688	0.1630376	0	0	0	0.044972945	0.0415346	0.019948153	0.019160364	0	0	0	0.11424454	0.119157664	0.091500714	0.10870524	0.042303503	0	0	0.013637535	0.014791186	0	0	0	0	0	0	0.007497241	0	0	0	0.039417937	0	0.033215865	0.023162127	0	0	0	0	0	NaN	0	NaN
S28C347-Lasker2021	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	NaN
S29C156-Lasker2021	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022081543	0.024696708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	NaN
